symbol,yahoo_symbol,company_name,isin,isin_valid,segment,exchange,listing_series,current_series,surveillance_band,surveillance_remarks,listing_date,face_value,paidup_value,market_lot,etf_underlying,previous_symbol,symbol_change_date,previous_company_name,name_change_date,nifty_industry,in_nifty50,in_nifty_next50,in_nifty100,in_nifty200,in_nifty500,data_sources,pipeline_run_at
ESCORTS,ESCORTS.NS,Escorts Kubota Limited,INE042A01014,True,EQUITY,NSE,EQ,EQ,20,-,1995-03-01,10.0,10.0,1.0,,,,Escorts Limited,2022-06-29,Capital Goods,False,False,False,False,True,EQUITY_L;sec_list;namechange;nifty500,2026-07-06T15:21:16+00:00
ESENSEX,ESENSEX.NS,EDELAMC - ESENSEX,INF754K01VY8,True,ETF,NSE,,EQ,20,-,2025-11-27,10.0,,1.0,BSE Sensex TRI,,,,,,False,False,False,False,False,eq_etfseclist;sec_list,2026-07-06T15:21:16+00:00
ESG,ESG.NS,MIRAEAMC-MAESGETF,INF769K01GS9,True,ETF,NSE,,EQ,20,-,2020-11-24,17.5,,1.0,Nifty100ESGSectorLeadersTotalReturnIndex,MAESGETF,2023-09-01,Mirae Asset Mutual Fund -Mirae Asset ESG Sector Leaders ETF,2022-07-01,,False,False,False,False,False,eq_etfseclist;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
ESILVER,ESILVER.NS,EDELAMC-Esilver,INF754K01SF3,True,ETF,NSE,,EQ,20,-,2023-11-24,10.0,,1.0,EdelweissSilverETF,,,,,,False,False,False,False,False,eq_etfseclist;sec_list,2026-07-06T15:21:16+00:00
ESSARSHPNG,ESSARSHPNG.NS,Essar Shipping Limited,INE122M01019,True,EQUITY,NSE,EQ,EQ,20,-,2011-11-15,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
ESSENTIA,ESSENTIA.NS,Integra Essentia Limited,INE418N01035,True,EQUITY,NSE,BE,BE,5,-,2013-08-20,1.0,1.0,1.0,,,,Integra Garments and Textiles Limited,2022-03-02,,False,False,False,False,False,EQUITY_L;sec_list;namechange,2026-07-06T15:21:16+00:00
ESTER,ESTER.NS,Ester Industries Limited,INE778B01029,True,EQUITY,NSE,EQ,EQ,20,-,2011-06-20,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
ETERNAL,ETERNAL.NS,ETERNAL LIMITED,INE758T01015,True,EQUITY,NSE,EQ,EQ,No Band,-,2021-07-23,1.0,1.0,1.0,,ZOMATO,2025-04-09,Zomato Limited,2025-04-09,Consumer Services,True,False,True,True,True,EQUITY_L;sec_list;symbolchange;namechange;nifty50;nifty100;nifty200;nifty500,2026-07-06T15:21:16+00:00
ETHOSLTD,ETHOSLTD.NS,Ethos Limited,INE04TZ01018,True,EQUITY,NSE,EQ,EQ,20,-,2022-05-30,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
EUREKAFORB,EUREKAFORB.NS,Eureka Forbes Limited,INE0KCE01017,True,EQUITY,NSE,EQ,EQ,20,-,2024-09-11,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
EUROBOND,EUROBOND.NS,Euro Panel Products Limited,INE505V01016,True,EQUITY,NSE,EQ,EQ,20,-,2025-08-01,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
EUROPRATIK,EUROPRATIK.NS,Euro Pratik Sales Limited,INE198501012,True,EQUITY,NSE,EQ,EQ,20,-,2025-09-23,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
EUROTEXIND,EUROTEXIND.NS,Eurotex Industries and Exports Limited,INE022C01012,True,EQUITY,NSE,BE,BE,5,GSM STAGE - 0,1996-01-31,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
EVEREADY,EVEREADY.NS,Eveready Industries India Limited,INE128A01029,True,EQUITY,NSE,EQ,EQ,20,-,2005-04-27,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
EVERESTIND,EVERESTIND.NS,Everest Industries Limited,INE295A01018,True,EQUITY,NSE,BE,BE,5,-,1995-03-29,10.0,10.0,1.0,,ETERNEVRST,2005-05-27,Eternit Everest Ltd,2005-05-27,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
EVIETF,EVIETF.NS,ICICIPRAMC - EVIETF,INF109K1A153,True,ETF,NSE,,EQ,20,-,2025-04-15,10.0,,1.0,Nifty EV & New Age Automotive Index,,,,,,False,False,False,False,False,eq_etfseclist;sec_list,2026-07-06T15:21:16+00:00
EVINDIA,EVINDIA.NS,MIRAEAMC - EVINDIA,INF769K01LQ3,True,ETF,NSE,,EQ,20,-,2024-07-16,10.0,,1.0,Nifty EV and New Age Automotive Total Return Index,,,,,,False,False,False,False,False,eq_etfseclist;sec_list,2026-07-06T15:21:16+00:00
EXCELINDUS,EXCELINDUS.NS,Excel Industries Limited,INE369A01029,True,EQUITY,NSE,EQ,EQ,20,-,2004-06-16,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
EXCELSOFT,EXCELSOFT.NS,Excelsoft Technologies Limited,INE606N01019,True,EQUITY,NSE,EQ,EQ,20,-,2025-11-26,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
EXICOM,EXICOM.NS,Exicom Tele-Systems Limited,INE777F01014,True,EQUITY,NSE,EQ,EQ,20,-,2024-03-05,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
EXIDEIND,EXIDEIND.NS,Exide Industries Limited,INE302A01020,True,EQUITY,NSE,EQ,EQ,No Band,-,2003-06-17,1.0,1.0,1.0,,CHLORIDIND,2005-09-12,CHLORIDE INDUSTRIES LTD,1996-07-04,Automobile and Auto Components,False,False,False,True,True,EQUITY_L;sec_list;symbolchange;namechange;nifty200;nifty500,2026-07-06T15:21:16+00:00
EXPLEOSOL,EXPLEOSOL.NS,Expleo Solutions Limited,INE201K01015,True,EQUITY,NSE,EQ,EQ,20,-,2009-10-26,10.0,10.0,1.0,,SQSBFSI,2019-05-02,SQS India BFSI Limited,2019-05-02,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
EXXARO,EXXARO.NS,Exxaro Tiles Limited,INE0GFE01026,True,EQUITY,NSE,EQ,EQ,20,-,2021-08-16,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FABTECH,FABTECH.NS,Fabtech Technologies Limited,INE0HF201011,True,EQUITY,NSE,EQ,EQ,20,-,2025-10-07,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FACT,FACT.NS,Fertilizers and Chemicals Travancore Limited,INE188A01015,True,EQUITY,NSE,EQ,EQ,20,-,1995-04-12,10.0,10.0,1.0,,,,,,Chemicals,False,False,False,False,True,EQUITY_L;sec_list;nifty500,2026-07-06T15:21:16+00:00
FAIRCHEMOR,FAIRCHEMOR.NS,Fairchem Organics Limited,INE0DNW01011,True,EQUITY,NSE,BE,BE,5,-,2020-12-24,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FAZE3Q,FAZE3Q.NS,Faze Three Limited,INE963C01033,True,EQUITY,NSE,EQ,EQ,5,-,2022-11-18,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FCL,FCL.NS,Fineotex Chemical Limited,INE045J01034,True,EQUITY,NSE,EQ,EQ,10,-,2015-01-15,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FCONSUMER,FCONSUMER.NS,Future Consumer Limited,INE220J01025,True,EQUITY,NSE,BZ,,,,2013-07-04,6.0,6.0,1.0,,FCEL,2016-10-25,Future Consumer Enterprise Limited,2016-10-25,,False,False,False,False,False,EQUITY_L;symbolchange;namechange,2026-07-06T15:21:16+00:00
FCSSOFT,FCSSOFT.NS,FCS Software Solutions Limited,INE512B01022,True,EQUITY,NSE,BE,BE,2,-,2005-09-21,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FDC,FDC.NS,FDC Limited,INE258B01022,True,EQUITY,NSE,EQ,EQ,20,-,1997-08-07,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FEDDERSHOL,FEDDERSHOL.NS,Fedders Holding Limited,INE417D01020,True,EQUITY,NSE,EQ,EQ,20,-,2026-04-20,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FEDERALBNK,FEDERALBNK.NS,The Federal Bank  Limited,INE171A01029,True,EQUITY,NSE,EQ,EQ,No Band,-,1995-02-08,2.0,2.0,1.0,,,,,,Financial Services,False,False,False,True,True,EQUITY_L;sec_list;nifty200;nifty500,2026-07-06T15:21:16+00:00
FEDFINA,FEDFINA.NS,Fedbank Financial Services Limited,INE007N01010,True,EQUITY,NSE,EQ,EQ,20,-,2023-11-30,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FEL,FEL.NS,Future Enterprises Limited,INE623B01027,True,EQUITY,NSE,BZ,BZ,2,GSM STAGE - 0,2001-11-05,2.0,2.0,1.0,,FRL,2016-05-13,Future Retail Limited,2016-05-13,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
FELDVR,FELDVR.NS,Future Enterprises Limited,IN9623B01058,True,EQUITY,NSE,BZ,BZ,5,GSM STAGE - 0,2009-02-13,2.0,2.0,1.0,,FRLDVR,2016-05-13,Future Retail Limited,2016-05-13,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
FERMENTA,FERMENTA.NS,Fermenta Biotech Limited,INE225B01021,True,EQUITY,NSE,EQ,EQ,20,-,2026-04-20,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FIBERWEB,FIBERWEB.NS,Fiberweb (India) Limited,INE296C01020,True,EQUITY,NSE,EQ,EQ,5,-,2022-02-16,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FIEMIND,FIEMIND.NS,Fiem Industries Limited,INE737H01014,True,EQUITY,NSE,EQ,EQ,20,-,2006-10-19,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FILATEX,FILATEX.NS,Filatex India Limited,INE816B01035,True,EQUITY,NSE,EQ,EQ,20,-,2011-08-29,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FILATFASH,FILATFASH.NS,Filatex Fashions Limited,INE185E01021,True,EQUITY,NSE,BE,BE,5,-,2024-05-06,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FINCABLES,FINCABLES.NS,Finolex Cables Limited,INE235A01022,True,EQUITY,NSE,EQ,EQ,20,-,1995-02-15,2.0,2.0,1.0,,,,,,Capital Goods,False,False,False,False,True,EQUITY_L;sec_list;nifty500,2026-07-06T15:21:16+00:00
FINEORG,FINEORG.NS,Fine Organic Industries Limited,INE686Y01026,True,EQUITY,NSE,EQ,EQ,20,-,2018-07-02,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FINIETF,FINIETF.NS,ICICIPRAMC-ICICIFIN,INF109KC17L8,True,ETF,NSE,,EQ,20,-,2022-11-30,10.0,,1.0,ICICIPrudentialNiftyFinancialServicesEx-BankETF,ICICIFIN,2023-12-20,,,,False,False,False,False,False,eq_etfseclist;sec_list;symbolchange,2026-07-06T15:21:16+00:00
FINKURVE,FINKURVE.NS,Finkurve Financial Services Limited,INE734I01027,True,EQUITY,NSE,EQ,EQ,20,-,2025-10-01,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FINOPB,FINOPB.NS,Fino Payments Bank Limited,INE02NC01014,True,EQUITY,NSE,EQ,EQ,20,-,2021-11-12,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FINPIPE,FINPIPE.NS,Finolex Industries Limited,INE183A01024,True,EQUITY,NSE,EQ,EQ,20,-,1995-02-08,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FIRSTCRY,FIRSTCRY.NS,Brainbees Solutions Limited,INE02RE01045,True,EQUITY,NSE,EQ,EQ,20,-,2024-08-13,2.0,2.0,1.0,,,,,,Consumer Services,False,False,False,False,True,EQUITY_L;sec_list;nifty500,2026-07-06T15:21:16+00:00
FISCHER,FISCHER.NS,Fischer Medical Ventures Limited,INE771F01041,True,EQUITY,NSE,EQ,EQ,10,-,2025-07-10,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FIVESTAR,FIVESTAR.NS,Five-Star Business Finance Limited,INE128S01021,True,EQUITY,NSE,EQ,EQ,20,-,2022-11-21,1.0,1.0,1.0,,,,,,Financial Services,False,False,False,False,True,EQUITY_L;sec_list;nifty500,2026-07-06T15:21:16+00:00
FLAIR,FLAIR.NS,Flair Writing Industries Limited,INE00Y201027,True,EQUITY,NSE,EQ,EQ,10,-,2023-12-01,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FLEXIADD,FLEXIADD.NS,DSPAMC - FLEXIADD,INF740KA1WU9,True,ETF,NSE,,EQ,20,-,2025-10-16,10.0,,1.0,Nifty500 Flexicap Quality 30 TRI,,,,,,False,False,False,False,False,eq_etfseclist;sec_list,2026-07-06T15:21:16+00:00
FLEXITUFF,FLEXITUFF.NS,Flexituff Ventures International Limited,INE060J01017,True,EQUITY,NSE,BE,BE,5,GSM STAGE - 0,2011-10-19,10.0,10.0,1.0,,,,Flexituff International Limited,2018-10-11,,False,False,False,False,False,EQUITY_L;sec_list;namechange,2026-07-06T15:21:16+00:00
FLFL,FLFL.NS,Future Lifestyle Fashions Limited,INE452O01016,True,EQUITY,NSE,BZ,BZ,5,GSM STAGE - 0,2013-10-01,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FLUOROCHEM,FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,INE09N301011,True,EQUITY,NSE,EQ,EQ,20,-,2019-10-16,1.0,1.0,1.0,,,,,,Chemicals,False,False,False,False,True,EQUITY_L;sec_list;nifty500,2026-07-06T15:21:16+00:00
FMCGADD,FMCGADD.NS,DSPAMC - FMCGADD,INF740KA1ZA4,True,ETF,NSE,,EQ,20,-,2026-05-22,10.0,,1.0,Nifty FMCG Index (TRI),,,,,,False,False,False,False,False,eq_etfseclist;sec_list,2026-07-06T15:21:16+00:00
FMCGIETF,FMCGIETF.NS,ICICIPRAMC-ICICIFMCG,INF109KC19V3,True,ETF,NSE,,EQ,20,-,2021-08-10,10.0,,1.0,NiftyFMCGIndex,ICICIFMCG,2023-12-20,ICICI Prudential Mutual Fund - ICICI Prudential FMCG ETF,2022-07-01,,False,False,False,False,False,eq_etfseclist;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
FMGOETZE,FMGOETZE.NS,Federal-Mogul Goetze (India) Limited.,INE529A01010,True,EQUITY,NSE,EQ,EQ,20,-,1995-02-08,10.0,10.0,1.0,,GOETZEIND,2006-09-12,Goetze (India) Ltd,2006-09-12,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
FMNL,FMNL.NS,Future Market Networks Limited,INE360L01017,True,EQUITY,NSE,BE,BE,5,-,2010-12-31,10.0,10.0,1.0,,AGRE,2012-03-06,Agre Developers Limited,2012-03-06,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
FOCUS,FOCUS.NS,Focus Lighting and Fixtures Limited,INE593W01028,True,EQUITY,NSE,BE,BE,5,-,2021-11-24,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FOODSIN,FOODSIN.NS,Foods & Inns Limited,INE976E01023,True,EQUITY,NSE,EQ,EQ,20,-,2021-11-16,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FORCEMOT,FORCEMOT.NS,FORCE MOTORS LTD,INE451A01017,True,EQUITY,NSE,EQ,EQ,No Band,-,2024-02-14,10.0,10.0,1.0,,BAJAJTEMPO,2019-08-19,Bajaj Tempo Limited,2019-08-19,Automobile and Auto Components,False,False,False,False,True,EQUITY_L;sec_list;symbolchange;namechange;nifty500,2026-07-06T15:21:16+00:00
FORTIS,FORTIS.NS,Fortis Healthcare Limited,INE061F01013,True,EQUITY,NSE,EQ,EQ,No Band,-,2007-05-09,10.0,10.0,1.0,,,,Fortis Healthcare (India) Limited,2012-04-02,Healthcare,False,False,False,True,True,EQUITY_L;sec_list;namechange;nifty200;nifty500,2026-07-06T15:21:16+00:00
FOSECOIND,FOSECOIND.NS,Foseco India Limited,INE519A01011,True,EQUITY,NSE,EQ,EQ,20,-,2003-05-05,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FRACTAL,FRACTAL.NS,Fractal Analytics Limited,INE212S01015,True,EQUITY,NSE,EQ,EQ,20,-,2026-02-16,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FRONTSP,FRONTSP.NS,Frontier Springs Limited,INE572D01014,True,EQUITY,NSE,EQ,EQ,20,-,2026-04-20,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
FSL,FSL.NS,Firstsource Solutions Limited,INE684F01012,True,EQUITY,NSE,EQ,EQ,20,-,2007-02-22,10.0,10.0,1.0,,,,,,Services,False,False,False,False,True,EQUITY_L;sec_list;nifty500,2026-07-06T15:21:16+00:00
FUSION,FUSION.NS,Fusion Finance Limited,INE139R01012,True,EQUITY,NSE,EQ,EQ,20,-,2022-11-15,10.0,10.0,1.0,,,,Fusion Micro Finance Limited,2024-09-16,,False,False,False,False,False,EQUITY_L;sec_list;namechange,2026-07-06T15:21:16+00:00
GABRIEL,GABRIEL.NS,Gabriel India Limited,INE524A01029,True,EQUITY,NSE,EQ,EQ,20,-,2005-04-20,1.0,1.0,1.0,,,,,,Automobile and Auto Components,False,False,False,False,True,EQUITY_L;sec_list;nifty500,2026-07-06T15:21:16+00:00
GAEL,GAEL.NS,Gujarat Ambuja Exports Limited,INE036B01030,True,EQUITY,NSE,EQ,EQ,20,-,2000-10-11,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GAIL,GAIL.NS,GAIL (India) Limited,INE129A01019,True,EQUITY,NSE,EQ,EQ,No Band,-,1997-04-02,10.0,10.0,1.0,,,,Gas Authority of India Limited,2004-03-30,Oil Gas & Consumable Fuels,False,True,True,True,True,EQUITY_L;sec_list;namechange;nifty_next50;nifty100;nifty200;nifty500,2026-07-06T15:21:16+00:00
GALAPREC,GALAPREC.NS,Gala Precision Engineering Limited,INE0RE001014,True,EQUITY,NSE,EQ,EQ,20,-,2024-09-09,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GALAXYSURF,GALAXYSURF.NS,Galaxy Surfactants Limited,INE600K01018,True,EQUITY,NSE,EQ,EQ,20,-,2018-02-08,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GALLANTT,GALLANTT.NS,Gallantt Ispat Limited,INE297H01019,True,EQUITY,NSE,EQ,EQ,5,-,2006-04-04,10.0,10.0,1.0,,,,Gallantt Metal Limited,2022-09-06,Capital Goods,False,False,False,False,True,EQUITY_L;sec_list;namechange;nifty500,2026-07-06T15:21:16+00:00
GANDHAR,GANDHAR.NS,Gandhar Oil Refinery (India) Limited,INE717W01049,True,EQUITY,NSE,EQ,EQ,20,-,2023-11-30,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GANDHITUBE,GANDHITUBE.NS,Gandhi Special Tubes Limited,INE524B01027,True,EQUITY,NSE,EQ,EQ,20,-,2007-01-31,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GANECOS,GANECOS.NS,Ganesha Ecosphere Limited,INE845D01014,True,EQUITY,NSE,EQ,EQ,20,-,2015-03-09,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GANESHBE,GANESHBE.NS,Ganesh Benzoplast Limited,INE388A01029,True,EQUITY,NSE,EQ,EQ,20,-,2021-09-16,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GANESHCP,GANESHCP.NS,Ganesh Consumer Products Limited,INE652V01016,True,EQUITY,NSE,EQ,EQ,20,-,2025-09-29,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GANESHHOU,GANESHHOU.NS,GANESH HOUSING LIMITED,INE460C01014,True,EQUITY,NSE,EQ,EQ,20,-,2007-03-02,10.0,10.0,1.0,,GANESHHOUC,2025-09-15,Ganesh Housing Corporation Limited,2025-09-15,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
GANGAFORGE,GANGAFORGE.NS,Ganga Forging Limited,INE691Z01023,True,EQUITY,NSE,EQ,EQ,20,-,2021-07-06,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GANGESSECU,GANGESSECU.NS,Ganges Securities Limited,INE335W01016,True,EQUITY,NSE,EQ,EQ,20,-,2017-07-28,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GARFIBRES,GARFIBRES.NS,Garware Technical Fibres Limited,INE276A01018,True,EQUITY,NSE,EQ,EQ,20,-,2007-04-03,10.0,10.0,1.0,,GARWALLROP,2018-08-13,Garware  Wall Ropes Limited,2018-08-13,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
GARUDA,GARUDA.NS,Garuda Construction and Engineering Limited,INE0JVO01026,True,EQUITY,NSE,EQ,EQ,20,-,2024-10-15,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GATECH,GATECH.NS,GACM Technologies Limited,INE224E01028,True,EQUITY,NSE,EQ,EQ,20,-,2016-07-25,1.0,1.0,1.0,,STAMPEDE,2023-07-14,Stampede Capital Limited,2023-07-14,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
GATECHDVR,GATECHDVR.NS,GACM Technologies Limited,INE224E01036,True,EQUITY,NSE,EQ,EQ,20,-,2017-10-10,1.0,1.0,1.0,,SCAPDVR,2023-08-08,Stampede Capital Limited,2023-08-08,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
GATEWAY,GATEWAY.NS,Gateway Distriparks Limited,INE079J01017,True,EQUITY,NSE,EQ,EQ,20,-,2022-03-22,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GAUDIUMIVF,GAUDIUMIVF.NS,Gaudium IVF and Women Health Limited,INE0P8B01020,True,EQUITY,NSE,BE,BE,5,-,2026-02-27,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GAYAHWS,GAYAHWS.NS,Gayatri Highways Limited,INE287Z01012,True,EQUITY,NSE,EQ,EQ,10,GSM STAGE - 0,2018-06-28,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GAYAPROJ,GAYAPROJ.NS,Gayatri Projects Limited,INE336H01023,True,EQUITY,NSE,BE,BE,5,-,2011-08-22,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GCSL,GCSL.NS,Gretex Corporate Services Limited,INE199P01028,True,EQUITY,NSE,EQ,EQ,20,-,2025-09-04,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GEECEE,GEECEE.NS,GeeCee Ventures Limited,INE916G01016,True,EQUITY,NSE,BE,BE,5,-,2006-10-04,10.0,10.0,1.0,,GWALCHEM,2010-03-05,Gwalior Chemical Industries Limited,2010-03-05,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
GEEKAYWIRE,GEEKAYWIRE.NS,Geekay Wires Limited,INE669X01032,True,EQUITY,NSE,EQ,EQ,20,-,2020-03-06,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GEMAROMA,GEMAROMA.NS,Gem Aromatics Limited,INE06XZ01023,True,EQUITY,NSE,EQ,EQ,20,-,2025-08-26,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GENCON,GENCON.NS,Generic Engineering Construction and Projects Limited,INE854S01022,True,EQUITY,NSE,EQ,EQ,20,-,2021-02-16,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GENESYS,GENESYS.NS,Genesys International Corporation Limited,INE727B01026,True,EQUITY,NSE,EQ,EQ,10,-,2003-01-23,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
GENSOL,GENSOL.NS,Gensol Engineering Limited,INE06H201014,True,EQUITY,NSE,BZ,,,,2023-07-03,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L,2026-07-06T15:21:16+00:00
GENUSPAPER,GENUSPAPER.NS,Genus Paper & Boards Limited,INE949P01018,True,EQUITY,NSE,EQ,EQ,20,-,2015-02-16,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
